CUSEC,CUMUN,CSEC,CPRO,CCA,CUDIS,CLAU2,NPRO,NCA,CNUT0,CNUT1,CNUT2,CNUT3,NMUN,airbnb_listings,airbnb_entire_homes,airbnb_price_median,airbnb_accommodates_total,airbnb_revenue_total,airbnb_hosts_unicos,airbnb_con_licencia,viviendas_totales,consumo_p10_kwh,consumo_p25_kwh,consumo_p50_kwh,consumo_p75_kwh,consumo_p90_kwh,isla,fuente,granularidad,hut_registros,hut_plazas,hut_habitaciones,viviendas_vacias_pct_ccaa,viviendas_uso_esporadico_pct_ccaa,viviendas_turisticas_pct_ccaa_2025M05,plazas_turisticas,airbnb_listings_por_1000_viviendas
0704602002,07046,002,07,04,0704602,07046,"Balears, Illes",Illes Balears,ES,5,3,1,Sant Antoni de Portmany,0,0,,0,0,0,0,12116,0.0,0.0,0.0,0.0,0.0,Eivissa,HUT Consell d'Eivissa 2026,municipio,330,2486,254,16.2,6.9,3.74,2486,0.0
0704701001,07047,001,07,04,0704701,07047,"Balears, Illes",Illes Balears,ES,5,3,2,Sencelles,56,55,401.5,357,891704,43,56,3352,0.0,0.0,0.0,0.0,0.0,Mallorca,Inside Airbnb 2026-06,seccion_censal,0,0,0,16.2,6.9,3.74,357,16.706443914081145
0704702001,07047,001,07,04,0704702,07047,"Balears, Illes",Illes Balears,ES,5,3,2,Sencelles,51,51,470.75,356,863858,45,51,3352,0.0,0.0,0.0,0.0,0.0,Mallorca,Inside Airbnb 2026-06,seccion_censal,0,0,0,16.2,6.9,3.74,356,15.214797136038186
0704801001,07048,001,07,04,0704801,07048,"Balears, Illes",Illes Balears,ES,5,3,1,Sant Josep de sa Talaia,0,0,,0,0,0,0,15683,0.0,0.0,0.0,0.0,0.0,Eivissa,HUT Consell d'Eivissa 2026,municipio,945,7296,898,16.2,6.9,3.74,7296,0.0
0704801002,07048,002,07,04,0704801,07048,"Balears, Illes",Illes Balears,ES,5,3,1,Sant Josep de sa Talaia,0,0,,0,0,0,0,15683,0.0,0.0,0.0,0.0,0.0,Eivissa,HUT Consell d'Eivissa 2026,municipio,945,7296,898,16.2,6.9,3.74,7296,0.0
0704801003,07048,003,07,04,0704801,07048,"Balears, Illes",Illes Balears,ES,5,3,1,Sant Josep de sa Talaia,0,0,,0,0,0,0,15683,0.0,0.0,0.0,0.0,0.0,Eivissa,HUT Consell d'Eivissa 2026,municipio,945,7296,898,16.2,6.9,3.74,7296,0.0
0704801004,07048,004,07,04,0704801,07048,"Balears, Illes",Illes Balears,ES,5,3,1,Sant Josep de sa Talaia,0,0,,0,0,0,0,15683,0.0,0.0,0.0,0.0,0.0,Eivissa,HUT Consell d'Eivissa 2026,municipio,945,7296,898,16.2,6.9,3.74,7296,0.0
0704801005,07048,005,07,04,0704801,07048,"Balears, Illes",Illes Balears,ES,5,3,1,Sant Josep de sa Talaia,0,0,,0,0,0,0,15683,0.0,0.0,0.0,0.0,0.0,Eivissa,HUT Consell d'Eivissa 2026,municipio,945,7296,898,16.2,6.9,3.74,7296,0.0
0704801006,07048,006,07,04,0704801,07048,"Balears, Illes",Illes Balears,ES,5,3,1,Sant Josep de sa Talaia,0,0,,0,0,0,0,15683,0.0,0.0,0.0,0.0,0.0,Eivissa,HUT Consell d'Eivissa 2026,municipio,945,7296,898,16.2,6.9,3.74,7296,0.0
0704801007,07048,007,07,04,0704801,07048,"Balears, Illes",Illes Balears,ES,5,3,1,Sant Josep de sa Talaia,0,0,,0,0,0,0,15683,0.0,0.0,0.0,0.0,0.0,Eivissa,HUT Consell d'Eivissa 2026,municipio,945,7296,898,16.2,6.9,3.74,7296,0.0
0704802001,07048,001,07,04,0704802,07048,"Balears, Illes",Illes Balears,ES,5,3,1,Sant Josep de sa Talaia,0,0,,0,0,0,0,15683,0.0,0.0,0.0,0.0,0.0,Eivissa,HUT Consell d'Eivissa 2026,municipio,945,7296,898,16.2,6.9,3.74,7296,0.0
0704802002,07048,002,07,04,0704802,07048,"Balears, Illes",Illes Balears,ES,5,3,1,Sant Josep de sa Talaia,0,0,,0,0,0,0,15683,0.0,0.0,0.0,0.0,0.0,Eivissa,HUT Consell d'Eivissa 2026,municipio,945,7296,898,16.2,6.9,3.74,7296,0.0
0704802003,07048,003,07,04,0704802,07048,"Balears, Illes",Illes Balears,ES,5,3,1,Sant Josep de sa Talaia,0,0,,0,0,0,0,15683,0.0,0.0,0.0,0.0,0.0,Eivissa,HUT Consell d'Eivissa 2026,municipio,945,7296,898,16.2,6.9,3.74,7296,0.0
0704802004,07048,004,07,04,0704802,07048,"Balears, Illes",Illes Balears,ES,5,3,1,Sant Josep de sa Talaia,0,0,,0,0,0,0,15683,0.0,0.0,0.0,0.0,0.0,Eivissa,HUT Consell d'Eivissa 2026,municipio,945,7296,898,16.2,6.9,3.74,7296,0.0
0704802005,07048,005,07,04,0704802,07048,"Balears, Illes",Illes Balears,ES,5,3,1,Sant Josep de sa Talaia,0,0,,0,0,0,0,15683,0.0,0.0,0.0,0.0,0.0,Eivissa,HUT Consell d'Eivissa 2026,municipio,945,7296,898,16.2,6.9,3.74,7296,0.0
0704802006,07048,006,07,04,0704802,07048,"Balears, Illes",Illes Balears,ES,5,3,1,Sant Josep de sa Talaia,0,0,,0,0,0,0,15683,0.0,0.0,0.0,0.0,0.0,Eivissa,HUT Consell d'Eivissa 2026,municipio,945,7296,898,16.2,6.9,3.74,7296,0.0
0704901001,07049,001,07,04,0704901,07049,"Balears, Illes",Illes Balears,ES,5,3,2,Sant Joan,10,10,276.0,64,138352,9,10,1724,706.0,1.691,3.186,5.142,7.625,Mallorca,Inside Airbnb 2026-06,seccion_censal,0,0,0,16.2,6.9,3.74,64,5.800464037122969
0704902001,07049,001,07,04,0704902,07049,"Balears, Illes",Illes Balears,ES,5,3,2,Sant Joan,30,30,307.78499999999997,185,471588,20,29,1724,741.0,1.634,2.938,4.686,6.997,Mallorca,Inside Airbnb 2026-06,seccion_censal,0,0,0,16.2,6.9,3.74,185,17.40139211136891
0705001001,07050,001,07,04,0705001,07050,"Balears, Illes",Illes Balears,ES,5,3,1,Sant Joan de Labritja,0,0,,0,0,0,0,4366,704.0,1.78,3.79,7.108,11.306,Eivissa,HUT Consell d'Eivissa 2026,municipio,245,1917,132,16.2,6.9,3.74,1917,0.0
0705001002,07050,002,07,04,0705001,07050,"Balears, Illes",Illes Balears,ES,5,3,1,Sant Joan de Labritja,0,0,,0,0,0,0,4366,704.0,1.78,3.79,7.108,11.306,Eivissa,HUT Consell d'Eivissa 2026,municipio,245,1917,132,16.2,6.9,3.74,1917,0.0
0705001003,07050,003,07,04,0705001,07050,"Balears, Illes",Illes Balears,ES,5,3,1,Sant Joan de Labritja,0,0,,0,0,0,0,4366,704.0,1.78,3.79,7.108,11.306,Eivissa,HUT Consell d'Eivissa 2026,municipio,245,1917,132,16.2,6.9,3.74,1917,0.0
0705101001,07051,001,07,04,0705101,07051,"Balears, Illes",Illes Balears,ES,5,3,2,Sant Llorenç des Cardassar,29,29,448.0,185,248144,23,29,6529,848.0,1.858,3.488,5.602,7.938,Mallorca,Inside Airbnb 2026-06,seccion_censal,0,0,0,16.2,6.9,3.74,185,4.441721550007658
0705101002,07051,002,07,04,0705101,07051,"Balears, Illes",Illes Balears,ES,5,3,2,Sant Llorenç des Cardassar,88,75,314.6,509,593070,49,88,6529,848.0,1.858,3.488,5.602,7.938,Mallorca,Inside Airbnb 2026-06,seccion_censal,0,0,0,16.2,6.9,3.74,509,13.478327462092205
0705102001,07051,001,07,04,0705102,07051,"Balears, Illes",Illes Balears,ES,5,3,2,Sant Llorenç des Cardassar,35,35,562.4,276,621268,29,35,6529,525.0,1.098,2.538,4.264,6.367,Mallorca,Inside Airbnb 2026-06,seccion_censal,0,0,0,16.2,6.9,3.74,276,5.360698422423035
0705102002,07051,002,07,04,0705102,07051,"Balears, Illes",Illes Balears,ES,5,3,2,Sant Llorenç des Cardassar,68,66,214.0,282,1003673,34,68,6529,525.0,1.098,2.538,4.264,6.367,Mallorca,Inside Airbnb 2026-06,seccion_censal,0,0,0,16.2,6.9,3.74,282,10.415071220707611
0705102003,07051,003,07,04,0705102,07051,"Balears, Illes",Illes Balears,ES,5,3,2,Sant Llorenç des Cardassar,62,60,331.0,413,584885,39,62,6529,525.0,1.098,2.538,4.264,6.367,Mallorca,Inside Airbnb 2026-06,seccion_censal,0,0,0,16.2,6.9,3.74,413,9.496094348292235
0705201001,07052,001,07,04,0705201,07052,"Balears, Illes",Illes Balears,ES,5,3,3,Sant Lluís,2,2,378.895,10,31507,2,2,5312,0.0,0.0,0.0,0.0,0.0,Menorca,Inside Airbnb 2026-06,seccion_censal,0,0,0,16.2,6.9,3.74,10,0.37650602409638556
0705201002,07052,002,07,04,0705201,07052,"Balears, Illes",Illes Balears,ES,5,3,3,Sant Lluís,1,1,171.25,4,7193,1,1,5312,0.0,0.0,0.0,0.0,0.0,Menorca,Inside Airbnb 2026-06,seccion_censal,0,0,0,16.2,6.9,3.74,4,0.18825301204819278
0705202001,07052,001,07,04,0705202,07052,"Balears, Illes",Illes Balears,ES,5,3,3,Sant Lluís,27,27,682.33,222,266130,20,26,5312,0.0,0.0,0.0,0.0,0.0,Menorca,Inside Airbnb 2026-06,seccion_censal,0,0,0,16.2,6.9,3.74,222,5.082831325301204
0705301001,07053,001,07,04,0705301,07053,"Balears, Illes",Illes Balears,ES,5,3,2,Santa Eugènia,11,11,553.5,72,239916,11,11,1098,987.0,1.981,3.485,5.432,7.858,Mallorca,Inside Airbnb 2026-06,seccion_censal,0,0,0,16.2,6.9,3.74,72,10.018214936247723
0705401001,07054,001,07,04,0705401,07054,"Balears, Illes",Illes Balears,ES,5,3,1,Santa Eulària des Riu,0,0,,0,0,0,0,22810,843.0,1.849,3.275,5.177,8.093,Eivissa,HUT Consell d'Eivissa 2026,municipio,803,6249,676,16.2,6.9,3.74,6249,0.0
0705401002,07054,002,07,04,0705401,07054,"Balears, Illes",Illes Balears,ES,5,3,1,Santa Eulària des Riu,0,0,,0,0,0,0,22810,843.0,1.849,3.275,5.177,8.093,Eivissa,HUT Consell d'Eivissa 2026,municipio,803,6249,676,16.2,6.9,3.74,6249,0.0
0705401003,07054,003,07,04,0705401,07054,"Balears, Illes",Illes Balears,ES,5,3,1,Santa Eulària des Riu,0,0,,0,0,0,0,22810,843.0,1.849,3.275,5.177,8.093,Eivissa,HUT Consell d'Eivissa 2026,municipio,803,6249,676,16.2,6.9,3.74,6249,0.0
0705401004,07054,004,07,04,0705401,07054,"Balears, Illes",Illes Balears,ES,5,3,1,Santa Eulària des Riu,0,0,,0,0,0,0,22810,843.0,1.849,3.275,5.177,8.093,Eivissa,HUT Consell d'Eivissa 2026,municipio,803,6249,676,16.2,6.9,3.74,6249,0.0
0705401005,07054,005,07,04,0705401,07054,"Balears, Illes",Illes Balears,ES,5,3,1,Santa Eulària des Riu,0,0,,0,0,0,0,22810,843.0,1.849,3.275,5.177,8.093,Eivissa,HUT Consell d'Eivissa 2026,municipio,803,6249,676,16.2,6.9,3.74,6249,0.0
0705401006,07054,006,07,04,0705401,07054,"Balears, Illes",Illes Balears,ES,5,3,1,Santa Eulària des Riu,0,0,,0,0,0,0,22810,843.0,1.849,3.275,5.177,8.093,Eivissa,HUT Consell d'Eivissa 2026,municipio,803,6249,676,16.2,6.9,3.74,6249,0.0
0705401007,07054,007,07,04,0705401,07054,"Balears, Illes",Illes Balears,ES,5,3,1,Santa Eulària des Riu,0,0,,0,0,0,0,22810,843.0,1.849,3.275,5.177,8.093,Eivissa,HUT Consell d'Eivissa 2026,municipio,803,6249,676,16.2,6.9,3.74,6249,0.0
0705401008,07054,008,07,04,0705401,07054,"Balears, Illes",Illes Balears,ES,5,3,1,Santa Eulària des Riu,0,0,,0,0,0,0,22810,843.0,1.849,3.275,5.177,8.093,Eivissa,HUT Consell d'Eivissa 2026,municipio,803,6249,676,16.2,6.9,3.74,6249,0.0
0705401009,07054,009,07,04,0705401,07054,"Balears, Illes",Illes Balears,ES,5,3,1,Santa Eulària des Riu,0,0,,0,0,0,0,22810,843.0,1.849,3.275,5.177,8.093,Eivissa,HUT Consell d'Eivissa 2026,municipio,803,6249,676,16.2,6.9,3.74,6249,0.0
0705402001,07054,001,07,04,0705402,07054,"Balears, Illes",Illes Balears,ES,5,3,1,Santa Eulària des Riu,0,0,,0,0,0,0,22810,644.0,1.39,2.883,5.187,8.679,Eivissa,HUT Consell d'Eivissa 2026,municipio,803,6249,676,16.2,6.9,3.74,6249,0.0
0705402002,07054,002,07,04,0705402,07054,"Balears, Illes",Illes Balears,ES,5,3,1,Santa Eulària des Riu,0,0,,0,0,0,0,22810,644.0,1.39,2.883,5.187,8.679,Eivissa,HUT Consell d'Eivissa 2026,municipio,803,6249,676,16.2,6.9,3.74,6249,0.0
0705403001,07054,001,07,04,0705403,07054,"Balears, Illes",Illes Balears,ES,5,3,1,Santa Eulària des Riu,0,0,,0,0,0,0,22810,1.006,2.625,4.826,8.112,12.171,Eivissa,HUT Consell d'Eivissa 2026,municipio,803,6249,676,16.2,6.9,3.74,6249,0.0
0705404001,07054,001,07,04,0705404,07054,"Balears, Illes",Illes Balears,ES,5,3,1,Santa Eulària des Riu,0,0,,0,0,0,0,22810,1.081,2.137,3.598,5.984,9.46,Eivissa,HUT Consell d'Eivissa 2026,municipio,803,6249,676,16.2,6.9,3.74,6249,0.0
0705404002,07054,002,07,04,0705404,07054,"Balears, Illes",Illes Balears,ES,5,3,1,Santa Eulària des Riu,0,0,,0,0,0,0,22810,1.081,2.137,3.598,5.984,9.46,Eivissa,HUT Consell d'Eivissa 2026,municipio,803,6249,676,16.2,6.9,3.74,6249,0.0
0705404003,07054,003,07,04,0705404,07054,"Balears, Illes",Illes Balears,ES,5,3,1,Santa Eulària des Riu,0,0,,0,0,0,0,22810,1.081,2.137,3.598,5.984,9.46,Eivissa,HUT Consell d'Eivissa 2026,municipio,803,6249,676,16.2,6.9,3.74,6249,0.0
0705405001,07054,001,07,04,0705405,07054,"Balears, Illes",Illes Balears,ES,5,3,1,Santa Eulària des Riu,0,0,,0,0,0,0,22810,1.19,2.22,3.533,5.35,7.924,Eivissa,HUT Consell d'Eivissa 2026,municipio,803,6249,676,16.2,6.9,3.74,6249,0.0
0705405002,07054,002,07,04,0705405,07054,"Balears, Illes",Illes Balears,ES,5,3,1,Santa Eulària des Riu,0,0,,0,0,0,0,22810,1.19,2.22,3.533,5.35,7.924,Eivissa,HUT Consell d'Eivissa 2026,municipio,803,6249,676,16.2,6.9,3.74,6249,0.0
0705405003,07054,003,07,04,0705405,07054,"Balears, Illes",Illes Balears,ES,5,3,1,Santa Eulària des Riu,0,0,,0,0,0,0,22810,1.19,2.22,3.533,5.35,7.924,Eivissa,HUT Consell d'Eivissa 2026,municipio,803,6249,676,16.2,6.9,3.74,6249,0.0
0705501001,07055,001,07,04,0705501,07055,"Balears, Illes",Illes Balears,ES,5,3,2,Santa Margalida,18,11,184.0,91,265515,13,18,8414,756.0,1.653,3.008,4.898,6.812,Mallorca,Inside Airbnb 2026-06,seccion_censal,0,0,0,16.2,6.9,3.74,91,2.1392916567625386
0705501002,07055,002,07,04,0705501,07055,"Balears, Illes",Illes Balears,ES,5,3,2,Santa Margalida,36,36,333.75,164,377209,28,35,8414,756.0,1.653,3.008,4.898,6.812,Mallorca,Inside Airbnb 2026-06,seccion_censal,0,0,0,16.2,6.9,3.74,164,4.278583313525077
0705502001,07055,001,07,04,0705502,07055,"Balears, Illes",Illes Balears,ES,5,3,2,Santa Margalida,64,64,419.5,386,859966,48,64,8414,593.0,1.146,2.46,4.239,6.256,Mallorca,Inside Airbnb 2026-06,seccion_censal,0,0,0,16.2,6.9,3.74,386,7.606370335155693
0705502002,07055,002,07,04,0705502,07055,"Balears, Illes",Illes Balears,ES,5,3,2,Santa Margalida,226,225,325.75,1330,2424887,126,226,8414,593.0,1.146,2.46,4.239,6.256,Mallorca,Inside Airbnb 2026-06,seccion_censal,0,0,0,16.2,6.9,3.74,1330,26.85999524601854
0705502003,07055,003,07,04,0705502,07055,"Balears, Illes",Illes Balears,ES,5,3,2,Santa Margalida,178,170,346.0,1044,2067456,94,178,8414,593.0,1.146,2.46,4.239,6.256,Mallorca,Inside Airbnb 2026-06,seccion_censal,0,0,0,16.2,6.9,3.74,1044,21.155217494651772
0705502004,07055,004,07,04,0705502,07055,"Balears, Illes",Illes Balears,ES,5,3,2,Santa Margalida,69,69,292.4,374,855534,37,68,8414,593.0,1.146,2.46,4.239,6.256,Mallorca,Inside Airbnb 2026-06,seccion_censal,0,0,0,16.2,6.9,3.74,374,8.200618017589731
0705502005,07055,005,07,04,0705502,07055,"Balears, Illes",Illes Balears,ES,5,3,2,Santa Margalida,57,57,242.875,347,461208,32,57,8414,593.0,1.146,2.46,4.239,6.256,Mallorca,Inside Airbnb 2026-06,seccion_censal,0,0,0,16.2,6.9,3.74,347,6.774423579748039
0705601001,07056,001,07,04,0705601,07056,"Balears, Illes",Illes Balears,ES,5,3,2,Santa María del Camí,20,14,403.29999999999995,123,240902,14,20,3644,1.172,2.157,3.61,5.177,6.814,Mallorca,Inside Airbnb 2026-06,seccion_censal,0,0,0,16.2,6.9,3.74,123,5.488474204171241
0705601002,07056,002,07,04,0705601,07056,"Balears, Illes",Illes Balears,ES,5,3,2,Santa María del Camí,1,1,2049.0,6,98352,1,1,3644,1.172,2.157,3.61,5.177,6.814,Mallorca,Inside Airbnb 2026-06,seccion_censal,0,0,0,16.2,6.9,3.74,6,0.27442371020856204
0705602001,07056,001,07,04,0705602,07056,"Balears, Illes",Illes Balears,ES,5,3,2,Santa María del Camí,24,18,391.4,147,461451,18,24,3644,1.132,2.242,3.541,5.195,7.381,Mallorca,Inside Airbnb 2026-06,seccion_censal,0,0,0,16.2,6.9,3.74,147,6.586169045005488
0705602002,07056,002,07,04,0705602,07056,"Balears, Illes",Illes Balears,ES,5,3,2,Santa María del Camí,3,3,707.57,26,121158,3,3,3644,1.132,2.242,3.541,5.195,7.381,Mallorca,Inside Airbnb 2026-06,seccion_censal,0,0,0,16.2,6.9,3.74,26,0.823271130625686
0705701001,07057,001,07,04,0705701,07057,"Balears, Illes",Illes Balears,ES,5,3,2,Santanyí,61,56,652.81,424,957409,37,61,12307,0.0,0.0,0.0,0.0,0.0,Mallorca,Inside Airbnb 2026-06,seccion_censal,0,0,0,16.2,6.9,3.74,424,4.956528804745267
0705701002,07057,002,07,04,0705701,07057,"Balears, Illes",Illes Balears,ES,5,3,2,Santanyí,167,150,385.0,862,2180161,67,167,12307,0.0,0.0,0.0,0.0,0.0,Mallorca,Inside Airbnb 2026-06,seccion_censal,0,0,0,16.2,6.9,3.74,862,13.569513285122289
0705701003,07057,003,07,04,0705701,07057,"Balears, Illes",Illes Balears,ES,5,3,2,Santanyí,37,33,570.0,269,271400,24,36,12307,0.0,0.0,0.0,0.0,0.0,Mallorca,Inside Airbnb 2026-06,seccion_censal,0,0,0,16.2,6.9,3.74,269,3.006419111074998
0705701004,07057,004,07,04,0705701,07057,"Balears, Illes",Illes Balears,ES,5,3,2,Santanyí,141,134,452.5,875,2455141,68,141,12307,0.0,0.0,0.0,0.0,0.0,Mallorca,Inside Airbnb 2026-06,seccion_censal,0,0,0,16.2,6.9,3.74,875,11.45689445031283
0705701005,07057,005,07,04,0705701,07057,"Balears, Illes",Illes Balears,ES,5,3,2,Santanyí,195,188,491.33,1292,3578260,94,193,12307,0.0,0.0,0.0,0.0,0.0,Mallorca,Inside Airbnb 2026-06,seccion_censal,0,0,0,16.2,6.9,3.74,1292,15.844641261070935
0705701006,07057,006,07,04,0705701,07057,"Balears, Illes",Illes Balears,ES,5,3,2,Santanyí,146,132,344.2,722,3096640,52,146,12307,0.0,0.0,0.0,0.0,0.0,Mallorca,Inside Airbnb 2026-06,seccion_censal,0,0,0,16.2,6.9,3.74,722,11.863167303160802
0705702001,07057,001,07,04,0705702,07057,"Balears, Illes",Illes Balears,ES,5,3,2,Santanyí,154,152,464.44500000000005,930,2999946,93,153,12307,0.0,0.0,0.0,0.0,0.0,Mallorca,Inside Airbnb 2026-06,seccion_censal,0,0,0,16.2,6.9,3.74,930,12.513203867717559
0705702002,07057,002,07,04,0705702,07057,"Balears, Illes",Illes Balears,ES,5,3,2,Santanyí,69,68,291.75,371,1143895,42,69,12307,0.0,0.0,0.0,0.0,0.0,Mallorca,Inside Airbnb 2026-06,seccion_censal,0,0,0,16.2,6.9,3.74,371,5.6065653693020225
0705801001,07058,001,07,04,0705801,07058,"Balears, Illes",Illes Balears,ES,5,3,2,Selva,98,98,458.14,601,1261367,62,96,2990,886.0,2.108,3.787,5.545,7.829,Mallorca,Inside Airbnb 2026-06,seccion_censal,0,0,0,16.2,6.9,3.74,601,32.775919732441466
0705801002,07058,002,07,04,0705801,07058,"Balears, Illes",Illes Balears,ES,5,3,2,Selva,101,87,353.8,553,1029250,55,101,2990,886.0,2.108,3.787,5.545,7.829,Mallorca,Inside Airbnb 2026-06,seccion_censal,0,0,0,16.2,6.9,3.74,553,33.779264214046826
0705802001,07058,001,07,04,0705802,07058,"Balears, Illes",Illes Balears,ES,5,3,2,Selva,61,47,343.8,335,822456,42,61,2990,1.057,2.071,3.344,4.986,7.207,Mallorca,Inside Airbnb 2026-06,seccion_censal,0,0,0,16.2,6.9,3.74,335,20.401337792642142
0705901001,07059,001,07,04,0705901,07059,"Balears, Illes",Illes Balears,ES,5,3,2,"Salines, Ses",107,104,448.91499999999996,650,1422215,67,107,4922,497.0,819.0,1.722,3.719,6.28,Mallorca,Inside Airbnb 2026-06,seccion_censal,0,0,0,16.2,6.9,3.74,650,21.73913043478261
0705901002,07059,002,07,04,0705901,07059,"Balears, Illes",Illes Balears,ES,5,3,2,"Salines, Ses",134,129,242.4,590,2076549,65,133,4922,497.0,819.0,1.722,3.719,6.28,Mallorca,Inside Airbnb 2026-06,seccion_censal,0,0,0,16.2,6.9,3.74,590,27.224705404307194
0706001001,07060,001,07,04,0706001,07060,"Balears, Illes",Illes Balears,ES,5,3,2,Sineu,44,40,401.0,282,382277,31,43,2727,996.0,1.855,3.116,4.988,7.4,Mallorca,Inside Airbnb 2026-06,seccion_censal,0,0,0,16.2,6.9,3.74,282,16.134946828016137
0706002001,07060,001,07,04,0706002,07060,"Balears, Illes",Illes Balears,ES,5,3,2,Sineu,41,41,394.57,224,421503,28,41,2727,950.0,1.885,3.191,4.919,6.645,Mallorca,Inside Airbnb 2026-06,seccion_censal,0,0,0,16.2,6.9,3.74,224,15.034836817015035
0706101001,07061,001,07,04,0706101,07061,"Balears, Illes",Illes Balears,ES,5,3,2,Sóller,30,24,376.59,181,940436,25,30,8124,1.041,1.957,3.405,5.065,7.255,Mallorca,Inside Airbnb 2026-06,seccion_censal,0,0,0,16.2,6.9,3.74,181,3.692762186115214
0706101002,07061,002,07,04,0706101,07061,"Balears, Illes",Illes Balears,ES,5,3,2,Sóller,7,7,609.86,36,65955,7,7,8124,1.041,1.957,3.405,5.065,7.255,Mallorca,Inside Airbnb 2026-06,seccion_censal,0,0,0,16.2,6.9,3.74,36,0.8616445100935499
0706101003,07061,003,07,04,0706101,07061,"Balears, Illes",Illes Balears,ES,5,3,2,Sóller,24,22,366.86,123,699135,17,24,8124,1.041,1.957,3.405,5.065,7.255,Mallorca,Inside Airbnb 2026-06,seccion_censal,0,0,0,16.2,6.9,3.74,123,2.9542097488921715
0706102001,07061,001,07,04,0706102,07061,"Balears, Illes",Illes Balears,ES,5,3,2,Sóller,55,47,365.0,243,1565340,41,55,8124,893.0,1.937,3.454,5.33,7.608,Mallorca,Inside Airbnb 2026-06,seccion_censal,0,0,0,16.2,6.9,3.74,243,6.770064007877893
0706102002,07061,002,07,04,0706102,07061,"Balears, Illes",Illes Balears,ES,5,3,2,Sóller,29,20,312.8,113,934739,20,29,8124,893.0,1.937,3.454,5.33,7.608,Mallorca,Inside Airbnb 2026-06,seccion_censal,0,0,0,16.2,6.9,3.74,113,3.569670113244707
0706102003,07061,003,07,04,0706102,07061,"Balears, Illes",Illes Balears,ES,5,3,2,Sóller,19,13,277.0,86,233698,12,19,8124,893.0,1.937,3.454,5.33,7.608,Mallorca,Inside Airbnb 2026-06,seccion_censal,0,0,0,16.2,6.9,3.74,86,2.3387493845396357
0706102004,07061,004,07,04,0706102,07061,"Balears, Illes",Illes Balears,ES,5,3,2,Sóller,46,44,428.605,260,1186404,35,46,8124,893.0,1.937,3.454,5.33,7.608,Mallorca,Inside Airbnb 2026-06,seccion_censal,0,0,0,16.2,6.9,3.74,260,5.662235352043329
0706103001,07061,001,07,04,0706103,07061,"Balears, Illes",Illes Balears,ES,5,3,2,Sóller,46,45,583.2,255,1629546,40,46,8124,648.0,1.346,2.643,4.654,7.615,Mallorca,Inside Airbnb 2026-06,seccion_censal,0,0,0,16.2,6.9,3.74,255,5.662235352043329
0706103002,07061,002,07,04,0706103,07061,"Balears, Illes",Illes Balears,ES,5,3,2,Sóller,185,182,312.8,848,5209860,112,185,8124,648.0,1.346,2.643,4.654,7.615,Mallorca,Inside Airbnb 2026-06,seccion_censal,0,0,0,16.2,6.9,3.74,848,22.77203348104382
0706201001,07062,001,07,04,0706201,07062,"Balears, Illes",Illes Balears,ES,5,3,2,Son Servera,12,12,481.0,81,68117,12,12,7830,0.0,0.0,0.0,0.0,0.0,Mallorca,Inside Airbnb 2026-06,seccion_censal,0,0,0,16.2,6.9,3.74,81,1.5325670498084292
0706201002,07062,002,07,04,0706201,07062,"Balears, Illes",Illes Balears,ES,5,3,2,Son Servera,37,37,138.0,133,308619,16,37,7830,0.0,0.0,0.0,0.0,0.0,Mallorca,Inside Airbnb 2026-06,seccion_censal,0,0,0,16.2,6.9,3.74,133,4.725415070242656
0706201003,07062,003,07,04,0706201,07062,"Balears, Illes",Illes Balears,ES,5,3,2,Son Servera,141,141,662.0,981,1316496,76,141,7830,0.0,0.0,0.0,0.0,0.0,Mallorca,Inside Airbnb 2026-06,seccion_censal,0,0,0,16.2,6.9,3.74,981,18.00766283524904
0706201004,07062,004,07,04,0706201,07062,"Balears, Illes",Illes Balears,ES,5,3,2,Son Servera,48,46,176.0,189,664577,27,48,7830,0.0,0.0,0.0,0.0,0.0,Mallorca,Inside Airbnb 2026-06,seccion_censal,0,0,0,16.2,6.9,3.74,189,6.130268199233717
0706201005,07062,005,07,04,0706201,07062,"Balears, Illes",Illes Balears,ES,5,3,2,Son Servera,16,16,229.57,65,191268,12,16,7830,0.0,0.0,0.0,0.0,0.0,Mallorca,Inside Airbnb 2026-06,seccion_censal,0,0,0,16.2,6.9,3.74,65,2.0434227330779056
0706202001,07062,001,07,04,0706202,07062,"Balears, Illes",Illes Balears,ES,5,3,2,Son Servera,54,54,552.285,376,564523,35,54,7830,0.0,0.0,0.0,0.0,0.0,Mallorca,Inside Airbnb 2026-06,seccion_censal,0,0,0,16.2,6.9,3.74,376,6.896551724137931
0706301001,07063,001,07,04,0706301,07063,"Balears, Illes",Illes Balears,ES,5,3,2,Valldemossa,103,94,356.75,559,2603603,63,103,1483,819.0,1.838,3.435,5.546,8.355,Mallorca,Inside Airbnb 2026-06,seccion_censal,0,0,0,16.2,6.9,3.74,559,69.45380984490897
0706401001,07064,001,07,04,0706401,07064,"Balears, Illes",Illes Balears,ES,5,3,3,"Castell, Es",5,0,151.0,10,23939,2,5,4426,748.0,1.573,2.866,4.401,6.385,Menorca,Inside Airbnb 2026-06,seccion_censal,0,0,0,16.2,6.9,3.74,10,1.1296882060551288
